County,Abs_PM,Length,Latitude,Longitude
Iron,59.10,0.02,37.69,-113.08
Iron,59.12,0.04,37.69,-113.08
Iron,59.14,0.06,37.69,-113.08
Iron,59.16,0.02,37.69,-113.08
Iron,59.18,0.04,37.69,-113.08
Iron,59.20,0.06,37.69,-113.08
Iron,59.22,0.04,37.69,-113.08
Iron,59.26,0.04,37.69,-113.08
Iron,59.26,0.02,37.69,-113.08
Iron,59.28,0.04,37.69,-113.08
Iron,59.30,0.05,37.69,-113.08
Iron,59.32,0.02,37.69,-113.08
Iron,59.34,0.02,37.69,-113.08
Iron,59.35,0.04,37.69,-113.08
Iron,59.36,0.01,37.69,-113.08
Iron,59.38,0.03,37.69,-113.08
Iron,59.38,0.04,37.69,-113.08
Iron,59.40,0.06,37.69,-113.08
Iron,59.42,0.03,37.69,-113.08
Iron,59.46,0.01,37.69,-113.08
Iron,59.46,0.04,37.69,-113.08
Iron,59.46,0.07,37.69,-113.08
Iron,59.51,0.05,37.69,-113.08
Iron,59.54,0.07,37.69,-113.08
Iron,59.56,0.03,37.69,-113.08
Iron,59.58,0.04,37.69,-113.08
Iron,59.61,0.04,37.69,-113.08
Iron,59.62,0.04,37.69,-113.08
Iron,59.65,0.01,37.69,-113.08
Iron,59.66,0.05,37.69,-113.08
Iron,59.66,0.06,37.69,-113.08
Iron,59.71,0.05,37.70,-113.08
Iron,59.72,0.03,37.69,-113.08
Iron,59.75,0.06,37.69,-113.08
Iron,59.76,0.05,37.70,-113.08
Iron,59.80,0.05,37.70,-113.08
Iron,59.81,0.07,37.70,-113.08
Iron,59.86,0.04,37.70,-113.08
Iron,59.88,0.02,37.70,-113.08
Iron,59.90,0.08,37.70,-113.08
Iron,59.90,0.03,37.70,-113.08
Iron,59.93,0.03,37.70,-113.08
Iron,59.95,0.04,37.70,-113.08
Iron,59.98,0.10,37.70,-113.08
Iron,59.99,0.04,37.70,-113.08
Iron,60.02,0.05,37.70,-113.08
Iron,60.07,0.07,37.70,-113.07
Iron,60.08,0.04,37.70,-113.08
Iron,60.12,0.02,37.70,-113.08
Iron,60.14,0.01,37.70,-113.08
Iron,60.15,0.04,37.70,-113.07
Iron,60.15,0.04,37.70,-113.08
Iron,60.19,0.03,37.70,-113.07
Iron,60.19,0.08,37.70,-113.07
Iron,60.22,0.03,37.70,-113.07
Iron,60.24,0.04,37.70,-113.07
Iron,60.27,0.05,37.70,-113.07
Iron,60.28,0.02,37.70,-113.07
Iron,60.30,0.04,37.70,-113.07
Iron,60.32,0.07,37.70,-113.07
Iron,60.34,0.02,37.70,-113.07
Iron,60.36,0.04,37.70,-113.07
Iron,60.39,0.08,37.70,-113.07
Iron,60.40,0.03,37.70,-113.07
Iron,60.42,0.04,37.70,-113.07
Iron,60.46,0.07,37.70,-113.07
Iron,60.47,0.04,37.71,-113.07
Iron,60.51,0.03,37.71,-113.07
Iron,60.54,0.04,37.71,-113.07
Iron,60.54,0.05,37.71,-113.07
Iron,60.57,0.03,37.71,-113.07
Iron,60.59,0.07,37.71,-113.07
Iron,60.60,0.03,37.71,-113.07
Iron,60.63,0.03,37.71,-113.07
Iron,60.65,0.04,37.71,-113.07
Iron,60.66,0.04,37.71,-113.07
Iron,60.70,0.07,37.71,-113.07
Iron,60.70,0.08,37.71,-113.07
Iron,60.77,0.09,37.71,-113.07
Iron,60.78,0.04,37.71,-113.07
Iron,60.83,0.07,37.71,-113.07
Iron,60.86,0.07,37.71,-113.07
Iron,60.90,0.04,37.71,-113.07
Iron,60.93,0.08,37.71,-113.07
Iron,60.94,0.09,37.71,-113.07
Iron,61.01,0.06,37.71,-113.07
Iron,61.03,0.03,37.71,-113.07
Iron,61.05,0.03,37.71,-113.07
Iron,61.08,0.04,37.71,-113.07
Iron,61.08,0.03,37.71,-113.07
Iron,61.11,0.04,37.71,-113.07
Iron,61.11,0.06,37.71,-113.07
Iron,61.15,0.02,37.71,-113.07
Iron,61.17,0.06,37.71,-113.07
Iron,61.18,0.08,37.71,-113.07
Iron,61.22,0.03,37.71,-113.07
Iron,61.26,0.04,37.71,-113.07
Iron,61.26,0.06,37.72,-113.06
Iron,61.29,0.05,37.72,-113.07
Iron,61.32,0.02,37.72,-113.06
Iron,61.34,0.05,37.72,-113.06
Iron,61.34,0.04,37.72,-113.06
Iron,61.38,0.03,37.72,-113.06
Iron,61.39,0.01,37.72,-113.06
Iron,61.41,0.09,37.72,-113.06
Iron,61.41,0.03,37.72,-113.06
Iron,61.44,0.03,37.72,-113.06
Iron,61.46,0.03,37.72,-113.06
Iron,61.49,0.03,37.72,-113.06
Iron,61.50,0.07,37.72,-113.06
Iron,61.52,0.08,37.72,-113.06
Iron,61.56,0.09,37.72,-113.06
Iron,61.59,0.04,37.72,-113.06
Iron,61.63,0.03,37.72,-113.06
Iron,61.65,0.11,37.72,-113.06
Iron,61.66,0.03,37.72,-113.06
Iron,61.69,0.06,37.72,-113.06
Iron,61.75,0.08,37.72,-113.06
Iron,61.76,0.15,37.72,-113.06
Iron,61.82,0.04,37.72,-113.06
Iron,61.87,0.02,37.72,-113.06
Iron,61.88,0.06,37.72,-113.06
Iron,61.91,0.08,37.72,-113.06
Iron,61.94,0.07,37.72,-113.06
Iron,61.99,0.02,37.72,-113.06
Iron,62.01,0.08,37.72,-113.06
Iron,62.01,0.09,37.72,-113.06
Iron,62.09,0.03,37.73,-113.06
Iron,62.10,0.03,37.72,-113.06
Iron,62.11,0.11,37.73,-113.06
Iron,62.13,0.05,37.72,-113.06
Iron,62.17,0.04,37.73,-113.06
Iron,62.21,0.01,37.73,-113.06
Iron,62.22,0.09,37.73,-113.05
Iron,62.23,0.17,37.73,-113.06
Iron,62.31,0.03,37.73,-113.05
Iron,62.34,0.02,37.73,-113.05
Iron,62.36,0.06,37.73,-113.05
Iron,62.40,0.03,37.73,-113.05
Iron,62.42,0.02,37.73,-113.05
Iron,62.42,0.02,37.73,-113.05
Iron,62.43,0.06,37.73,-113.05
Iron,62.44,0.04,37.73,-113.05
Iron,62.48,0.04,37.73,-113.05
Iron,62.49,0.08,37.73,-113.05
Iron,62.52,0.04,37.73,-113.05
Iron,62.56,0.12,37.73,-113.05
Iron,62.56,0.10,37.73,-113.05
Iron,62.66,0.08,37.73,-113.05
Iron,62.68,0.20,37.73,-113.05
Iron,62.74,0.08,37.73,-113.05
Iron,62.82,0.08,37.73,-113.05
Iron,62.88,0.04,37.73,-113.05
Iron,62.90,0.06,37.73,-113.05
Iron,62.91,0.10,37.73,-113.05
Iron,62.96,0.08,37.74,-113.05
Iron,63.01,0.04,37.73,-113.05
Iron,63.03,0.06,37.74,-113.04
Iron,63.05,0.09,37.74,-113.05
Iron,63.09,0.04,37.74,-113.04
Iron,63.13,0.06,37.74,-113.04
Iron,63.14,0.02,37.74,-113.04
Iron,63.16,0.03,37.74,-113.04
Iron,63.19,0.04,37.74,-113.04
Iron,63.19,0.04,37.74,-113.04
Iron,63.23,0.04,37.74,-113.04
Iron,63.23,0.07,37.74,-113.04
Iron,63.26,0.03,37.74,-113.04
Iron,63.29,0.10,37.74,-113.04
Iron,63.30,0.02,37.74,-113.04
Iron,63.32,0.04,37.74,-113.04
Iron,63.36,0.06,37.74,-113.04
Iron,63.39,0.08,37.74,-113.04
Iron,63.42,0.05,37.74,-113.04
Iron,63.47,0.06,37.74,-113.04
Iron,63.47,0.05,37.74,-113.04
Iron,63.53,0.06,37.74,-113.04
Iron,63.53,0.04,37.74,-113.04
Iron,63.56,0.04,37.74,-113.04
Iron,63.59,0.10,37.74,-113.04
Iron,63.60,0.05,37.74,-113.04
Iron,63.65,0.04,37.74,-113.04
Iron,63.69,0.08,37.74,-113.04
Iron,63.69,0.04,37.74,-113.04
Iron,63.73,0.10,37.74,-113.04
Iron,63.77,0.04,37.74,-113.04
Iron,63.81,0.06,37.74,-113.04
Iron,63.83,0.06,37.75,-113.04
Iron,63.87,0.08,37.74,-113.04
Iron,63.89,0.10,37.75,-113.04
Iron,63.95,0.09,37.75,-113.04
Iron,63.99,0.06,37.75,-113.03
Iron,64.05,0.03,37.75,-113.03
Iron,64.05,0.11,37.75,-113.03
Iron,64.08,0.06,37.75,-113.03
Iron,64.14,0.06,37.75,-113.03
Iron,64.16,0.08,37.75,-113.03
Iron,64.20,0.03,37.75,-113.03
Iron,64.23,0.06,37.75,-113.03
Iron,64.24,0.08,37.75,-113.03
Iron,64.29,0.04,37.75,-113.03
Iron,64.32,0.08,37.75,-113.03
Iron,64.33,0.05,37.75,-113.03
Iron,64.37,0.04,37.75,-113.03
Iron,64.41,0.10,37.75,-113.03
Iron,64.41,0.04,37.75,-113.03
Iron,64.44,0.03,37.75,-113.03
Iron,64.47,0.05,37.75,-113.03
Iron,64.51,0.08,37.75,-113.03
Iron,64.52,0.04,37.75,-113.03
Iron,64.55,0.04,37.75,-113.03
Iron,64.59,0.10,37.75,-113.03
Iron,64.59,0.03,37.75,-113.03
Iron,64.62,0.02,37.75,-113.03
Iron,64.64,0.03,37.75,-113.03
Iron,64.68,0.04,37.75,-113.03
Iron,64.69,0.04,37.75,-113.03
Iron,64.71,0.04,37.75,-113.03
Iron,64.73,0.10,37.75,-113.02
Iron,64.76,0.04,37.75,-113.03
Iron,64.80,0.04,37.75,-113.03
Iron,64.83,0.02,37.76,-113.02
Iron,64.84,0.04,37.76,-113.02
Iron,64.85,0.06,37.76,-113.02
Iron,64.88,0.04,37.76,-113.02
Iron,64.90,0.04,37.76,-113.02
Iron,64.91,0.01,37.76,-113.02
Iron,64.92,0.04,37.76,-113.02
Iron,64.94,0.03,37.76,-113.02
Iron,64.97,0.04,37.76,-113.02
Iron,64.97,0.02,37.76,-113.02
Iron,64.99,0.08,37.76,-113.02
Iron,65.00,0.04,37.76,-113.02
Iron,65.05,0.03,37.76,-113.02
Iron,65.08,0.02,37.76,-113.02
Iron,65.08,0.06,37.76,-113.02
Iron,65.10,0.06,37.76,-113.02
Iron,65.13,0.06,37.76,-113.02
Iron,65.15,0.04,37.76,-113.02
Iron,65.19,0.02,37.76,-113.02
Iron,65.19,0.05,37.76,-113.02
Iron,65.21,0.05,37.76,-113.02
Iron,65.24,0.10,37.76,-113.02
Iron,65.25,0.06,37.76,-113.02
Iron,65.32,0.06,37.76,-113.02
Iron,65.34,0.08,37.76,-113.02
Iron,65.37,0.09,37.76,-113.02
Iron,65.42,0.05,37.76,-113.02
Iron,65.46,0.07,37.76,-113.02
Iron,65.47,0.09,37.76,-113.01
Iron,65.54,0.07,37.76,-113.02
Iron,65.56,0.08,37.76,-113.01
Iron,65.61,0.08,37.76,-113.01
Iron,65.64,0.08,37.76,-113.01
Iron,65.69,0.08,37.76,-113.01
Iron,65.72,0.07,37.76,-113.01
Iron,65.77,0.08,37.76,-113.01
Iron,65.79,0.06,37.77,-113.01
Iron,65.85,0.11,37.77,-113.01
Iron,65.85,0.08,37.77,-113.01
Iron,65.94,0.08,37.77,-113.01
Iron,65.96,0.04,37.77,-113.01
Iron,66.00,0.07,37.77,-113.01
Iron,66.02,0.08,37.77,-113.01
Iron,66.06,0.03,37.77,-113.01
Iron,66.09,0.01,37.77,-113.01
Iron,66.10,0.06,37.77,-113.01
Iron,66.10,0.02,37.77,-113.01
Iron,66.12,0.08,37.77,-113.01
Iron,66.16,0.03,37.77,-113.01
Iron,66.19,0.08,37.77,-113.00
Iron,66.21,0.06,37.77,-113.01
Iron,66.26,0.06,37.77,-113.00
Iron,66.27,0.02,37.77,-113.01
Iron,66.29,0.01,37.77,-113.01
Iron,66.30,0.04,37.77,-113.01
Iron,66.33,0.06,37.77,-113.00
Iron,66.33,0.06,37.77,-113.00
Iron,66.38,0.05,37.77,-113.00
Iron,66.39,0.08,37.77,-113.00
Iron,66.43,0.03,37.77,-113.00
Iron,66.46,0.04,37.77,-113.00
Iron,66.48,0.11,37.77,-113.00
Iron,66.50,0.05,37.77,-113.00
Iron,66.56,0.06,37.77,-113.00
Iron,66.59,0.02,37.77,-113.00
Iron,66.61,0.16,37.77,-113.00
Iron,66.62,0.04,37.77,-113.00
Iron,66.66,0.06,37.77,-113.00
Iron,66.72,0.06,37.77,-113.00
Iron,66.76,0.11,37.77,-113.00
Iron,66.78,0.06,37.77,-113.00
Iron,66.85,0.03,37.77,-113.00
Iron,66.87,0.04,37.77,-113.00
Iron,66.87,0.02,37.77,-112.99
Iron,66.89,0.06,37.77,-112.99
Iron,66.91,0.03,37.77,-113.00
Iron,66.93,0.05,37.77,-113.00
Iron,66.95,0.06,37.78,-112.99
Iron,66.98,0.05,37.77,-112.99
Iron,67.01,0.10,37.78,-112.99
Iron,67.03,0.06,37.78,-112.99
Iron,67.09,0.06,37.78,-112.99
Iron,67.11,0.06,37.78,-112.99
Iron,67.15,0.08,37.78,-112.99
Iron,67.17,0.04,37.78,-112.99
Iron,67.21,0.04,37.78,-112.99
Iron,67.24,0.08,37.78,-112.99
Iron,67.25,0.04,37.78,-112.99
Iron,67.29,0.03,37.78,-112.99
Iron,67.32,0.06,37.78,-112.99
Iron,67.32,0.16,37.78,-112.99
Iron,67.38,0.06,37.78,-112.99
Iron,67.44,0.06,37.78,-112.99
Iron,67.48,0.15,37.78,-112.99
Iron,67.50,0.06,37.78,-112.99
Iron,67.56,0.04,37.78,-112.98
Iron,67.60,0.06,37.78,-112.98
Iron,67.63,0.18,37.78,-112.99
Iron,67.66,0.09,37.78,-112.98
Iron,67.75,0.09,37.78,-112.98
Iron,67.81,0.15,37.78,-112.98
Iron,67.84,0.04,37.78,-112.98
Iron,67.88,0.05,37.78,-112.98
Iron,67.93,0.02,37.78,-112.98
Iron,67.95,0.04,37.78,-112.98
Iron,67.96,0.07,37.78,-112.98
Iron,67.99,0.04,37.78,-112.98
Iron,68.03,0.02,37.78,-112.98
Iron,68.03,0.06,37.78,-112.98
Iron,68.04,0.11,37.78,-112.98
Iron,68.09,0.08,37.78,-112.98
Iron,68.15,0.10,37.78,-112.98
Iron,68.16,0.04,37.78,-112.98
Iron,68.20,0.06,37.79,-112.97
Iron,68.25,0.13,37.79,-112.98
Iron,68.26,0.08,37.79,-112.97
Iron,68.34,0.04,37.79,-112.97
Iron,68.38,0.06,37.79,-112.97
Iron,68.38,0.10,37.79,-112.97
Iron,68.44,0.04,37.79,-112.97
Iron,68.47,0.13,37.79,-112.97
Iron,68.48,0.02,37.79,-112.97
Iron,68.50,0.04,37.79,-112.97
Iron,68.54,0.04,37.79,-112.97
Iron,68.57,0.07,37.79,-112.97
Iron,68.60,0.14,37.79,-112.97
Iron,68.64,0.34,37.79,-112.97
Iron,68.74,0.07,37.79,-112.97
Iron,68.81,0.05,37.79,-112.97
Iron,68.86,0.04,37.79,-112.97
Iron,68.89,0.14,37.79,-112.97
Iron,68.98,0.11,37.79,-112.96
Iron,69.04,0.06,37.79,-112.96
Iron,69.10,0.14,37.79,-112.96
Iron,69.10,0.06,37.79,-112.96
Iron,69.16,0.08,37.79,-112.96
Iron,69.24,0.10,37.79,-112.96
Iron,69.24,0.04,37.79,-112.96
Iron,69.28,0.06,37.79,-112.96
Iron,69.34,0.02,37.80,-112.96
Iron,69.35,0.06,37.79,-112.96
Iron,69.36,0.11,37.80,-112.96
Iron,69.41,0.03,37.80,-112.96
Iron,69.44,0.06,37.80,-112.96
Iron,69.47,0.06,37.80,-112.96
Iron,69.50,0.06,37.80,-112.96
Iron,69.53,0.24,37.80,-112.96
Iron,69.56,0.07,37.80,-112.96
Iron,69.63,0.03,37.80,-112.96
Iron,69.66,0.14,37.80,-112.96
Iron,69.77,0.03,37.80,-112.95
Iron,69.80,0.03,37.80,-112.95
Iron,69.80,0.11,37.80,-112.95
Iron,69.83,0.17,37.80,-112.95
Iron,69.91,0.04,37.80,-112.95
Iron,69.94,0.29,37.80,-112.95
Iron,69.99,0.06,37.80,-112.95
Iron,70.05,0.06,37.80,-112.95
Iron,70.12,0.01,37.80,-112.95
Iron,70.13,0.15,37.80,-112.95
Iron,70.23,0.12,37.80,-112.95
Iron,70.28,0.19,37.80,-112.94
Iron,70.35,0.06,37.80,-112.94
Iron,70.42,0.02,37.80,-112.94
Iron,70.44,0.08,37.80,-112.94
Iron,70.47,0.02,37.81,-112.94
Iron,70.49,0.07,37.81,-112.94
Iron,70.52,0.05,37.81,-112.94
Iron,70.56,0.03,37.81,-112.94
Iron,70.57,0.03,37.81,-112.94
Iron,70.59,0.02,37.81,-112.94
Iron,70.60,0.21,37.81,-112.94
Iron,70.61,0.07,37.81,-112.94
Iron,70.68,0.02,37.81,-112.94
Iron,70.69,0.04,37.81,-112.94
Iron,70.73,0.06,37.81,-112.94
Iron,70.80,0.15,37.81,-112.94
Iron,70.81,0.11,37.81,-112.94
Iron,70.91,0.08,37.81,-112.94
Iron,70.94,0.04,37.81,-112.93
Iron,70.98,0.05,37.81,-112.93
Iron,71.00,0.14,37.81,-112.94
Iron,71.04,0.05,37.81,-112.93
Iron,71.08,0.10,37.81,-112.93
Iron,71.14,0.36,37.81,-112.93
Iron,71.19,0.11,37.81,-112.93
Iron,71.29,0.08,37.81,-112.93
Iron,71.37,0.14,37.81,-112.93
Iron,71.50,0.18,37.81,-112.93
Iron,71.51,0.07,37.81,-112.93
Iron,71.58,0.08,37.82,-112.93
Iron,71.65,0.03,37.82,-112.92
Iron,71.67,0.09,37.82,-112.93
Iron,71.69,0.09,37.82,-112.92
Iron,71.76,0.02,37.82,-112.92
Iron,71.77,0.08,37.82,-112.92
Iron,71.77,0.04,37.82,-112.92
Iron,71.81,0.05,37.82,-112.92
Iron,71.85,0.08,37.82,-112.92
Iron,71.86,0.07,37.82,-112.92
Iron,71.93,0.09,37.82,-112.92
Iron,71.94,0.05,37.82,-112.92
Iron,71.99,0.03,37.82,-112.92
Iron,72.01,0.04,37.82,-112.92
Iron,72.03,0.06,37.82,-112.92
Iron,72.06,0.06,37.82,-112.92
Iron,72.09,0.04,37.82,-112.92
Iron,72.12,0.08,37.82,-112.92
Iron,72.12,0.04,37.82,-112.92
Iron,72.16,0.10,37.82,-112.92
Iron,72.20,0.03,37.82,-112.92
Iron,72.23,0.07,37.82,-112.92
Iron,72.26,0.05,37.82,-112.92
Iron,72.30,0.06,37.82,-112.92
Iron,72.31,0.06,37.82,-112.91
Iron,72.36,0.06,37.82,-112.92
Iron,72.38,0.08,37.82,-112.91
Iron,72.42,0.02,37.82,-112.91
Iron,72.44,0.05,37.82,-112.91
Iron,72.45,0.07,37.82,-112.91
Iron,72.49,0.24,37.82,-112.91
Iron,72.52,0.07,37.82,-112.91
Iron,72.59,0.04,37.82,-112.91
Iron,72.64,0.05,37.82,-112.91
Iron,72.69,0.13,37.82,-112.91
Iron,72.72,0.02,37.82,-112.91
Iron,72.74,0.03,37.82,-112.91
Iron,72.77,0.03,37.82,-112.91
Iron,72.80,0.10,37.82,-112.91
Iron,72.82,0.10,37.82,-112.91
Iron,72.90,0.14,37.83,-112.91
Iron,72.93,0.07,37.83,-112.90
Iron,72.99,0.08,37.83,-112.90
Iron,73.04,0.08,37.83,-112.90
Iron,73.07,0.14,37.83,-112.90
Iron,73.12,0.14,37.83,-112.90
Iron,73.21,0.13,37.83,-112.90
Iron,73.25,0.08,37.83,-112.90
Iron,73.33,0.04,37.83,-112.90
Iron,73.34,0.09,37.83,-112.90
Iron,73.37,0.12,37.83,-112.90
Iron,73.42,0.04,37.83,-112.90
Iron,73.46,0.13,37.83,-112.90
Iron,73.50,0.06,37.83,-112.90
Iron,73.56,0.04,37.83,-112.90
Iron,73.59,0.11,37.83,-112.89
Iron,73.60,0.08,37.83,-112.90
Iron,73.68,0.10,37.83,-112.89
Iron,73.70,0.15,37.83,-112.89
Iron,73.78,0.16,37.83,-112.89
Iron,73.85,0.15,37.83,-112.89
Iron,73.94,0.09,37.83,-112.89
Iron,74.00,0.10,37.83,-112.89
Iron,74.03,0.18,37.83,-112.89
Iron,74.09,0.13,37.83,-112.89
Iron,74.22,0.09,37.83,-112.89
Iron,74.23,0.08,37.83,-112.88
Iron,74.30,0.07,37.83,-112.88
Iron,74.30,0.04,37.83,-112.88
Iron,74.34,0.12,37.83,-112.88
Iron,74.37,0.07,37.83,-112.88
Iron,74.44,0.07,37.84,-112.88
Iron,74.47,0.13,37.84,-112.88
Iron,74.51,0.06,37.84,-112.88
Iron,74.58,0.04,37.84,-112.88
Iron,74.60,0.08,37.84,-112.88
Iron,74.61,0.05,37.84,-112.88
Iron,74.67,0.04,37.84,-112.88
Iron,74.67,0.07,37.84,-112.88
Iron,74.71,0.10,37.84,-112.88
Iron,74.74,0.04,37.84,-112.88
Iron,74.78,0.04,37.84,-112.88
Iron,74.81,0.10,37.84,-112.87
Iron,74.81,0.04,37.84,-112.88
Iron,74.86,0.06,37.84,-112.87
Iron,74.91,0.04,37.84,-112.87
Iron,74.92,0.10,37.84,-112.87
Iron,74.95,0.14,37.84,-112.87
Iron,75.01,0.08,37.84,-112.87
Iron,75.09,0.08,37.84,-112.87
Iron,75.09,0.06,37.84,-112.87
Iron,75.15,0.07,37.84,-112.87
Iron,75.17,0.02,37.84,-112.87
Iron,75.19,0.17,37.84,-112.87
Iron,75.22,0.02,37.84,-112.87
Iron,75.23,0.02,37.84,-112.87
Iron,75.26,0.04,37.84,-112.87
Iron,75.30,0.03,37.84,-112.87
Iron,75.33,0.04,37.84,-112.87
Iron,75.36,0.08,37.84,-112.87
Iron,75.37,0.07,37.84,-112.86
Iron,75.43,0.07,37.84,-112.86
Iron,75.44,0.03,37.84,-112.87
Iron,75.47,0.08,37.84,-112.86
Iron,75.50,0.07,37.84,-112.86
Iron,75.54,0.04,37.84,-112.86
Iron,75.56,0.06,37.84,-112.86
Iron,75.58,0.03,37.84,-112.86
Iron,75.62,0.07,37.84,-112.86
Iron,75.62,0.06,37.84,-112.86
Iron,75.68,0.02,37.84,-112.86
Iron,75.69,0.07,37.84,-112.86
Iron,75.70,0.04,37.84,-112.86
Iron,75.74,0.05,37.84,-112.86
Iron,75.75,0.06,37.84,-112.86
Iron,75.79,0.06,37.84,-112.86
Iron,75.81,0.02,37.84,-112.86
Iron,75.83,0.08,37.84,-112.86
Iron,75.85,0.06,37.84,-112.86
Iron,75.91,0.05,37.84,-112.86
Iron,75.91,0.12,37.84,-112.86
Iron,75.95,0.06,37.84,-112.85
Iron,76.01,0.07,37.84,-112.85
Iron,76.04,0.08,37.84,-112.86
Iron,76.08,0.03,37.85,-112.85
Iron,76.11,0.02,37.85,-112.85
Iron,76.12,0.15,37.84,-112.85
Iron,76.13,0.04,37.85,-112.85
Iron,76.17,0.04,37.85,-112.85
Iron,76.21,0.04,37.85,-112.85
Iron,76.25,0.06,37.85,-112.85
Iron,76.27,0.09,37.85,-112.85
Iron,76.31,0.06,37.85,-112.85
Iron,76.36,0.04,37.85,-112.85
Iron,76.37,0.06,37.85,-112.85
Iron,76.40,0.06,37.85,-112.85
Iron,76.43,0.06,37.85,-112.85
Iron,76.45,0.06,37.85,-112.85
Iron,76.49,0.05,37.85,-112.85
Iron,76.52,0.07,37.85,-112.85
Iron,76.54,0.05,37.85,-112.85
Iron,76.59,0.04,37.85,-112.84
Iron,76.59,0.06,37.85,-112.85
Iron,76.63,0.04,37.85,-112.84
Iron,76.65,0.03,37.85,-112.85
Iron,76.67,0.04,37.85,-112.84
Iron,76.68,0.05,37.85,-112.84
Iron,76.71,0.08,37.85,-112.84
Iron,76.73,0.04,37.85,-112.84
Iron,76.77,0.06,37.85,-112.84
Iron,76.79,0.04,37.85,-112.84
Iron,76.82,0.06,37.85,-112.84
Iron,76.82,0.05,37.85,-112.84
Iron,76.87,0.04,37.85,-112.84
Iron,76.88,0.08,37.85,-112.84
Iron,76.91,0.04,37.85,-112.84
Iron,76.95,0.04,37.85,-112.84
Iron,76.96,0.04,37.85,-112.84
Iron,76.99,0.04,37.85,-112.84
Iron,77.00,0.04,37.85,-112.84
Iron,77.03,0.05,37.85,-112.84
Iron,77.05,0.04,37.85,-112.84
Iron,77.08,0.08,37.85,-112.84
Iron,77.09,0.04,37.85,-112.84
Iron,77.13,0.04,37.85,-112.84
Iron,77.16,0.08,37.85,-112.84
Iron,77.17,0.02,37.85,-112.84
Iron,77.19,0.03,37.85,-112.84
Iron,77.22,0.10,37.85,-112.83
Iron,77.24,0.06,37.85,-112.84
Iron,77.30,0.04,37.85,-112.84
Iron,77.32,0.04,37.85,-112.83
Iron,77.34,0.03,37.85,-112.83
Iron,77.36,0.04,37.86,-112.83
Iron,77.37,0.04,37.85,-112.83
Iron,77.41,0.05,37.86,-112.83
Iron,77.41,0.02,37.85,-112.83
Iron,77.43,0.04,37.85,-112.83
Iron,77.46,0.03,37.86,-112.83
Iron,77.47,0.04,37.86,-112.83
Iron,77.48,0.06,37.86,-112.83
Iron,77.51,0.04,37.86,-112.83
Iron,77.55,0.02,37.86,-112.83
Iron,77.55,0.04,37.86,-112.83
Iron,77.57,0.08,37.86,-112.83
Iron,77.59,0.02,37.86,-112.83
Iron,77.61,0.04,37.86,-112.83
Iron,77.65,0.05,37.86,-112.83
Iron,77.65,0.15,37.86,-112.83
Iron,77.70,0.05,37.86,-112.83
Iron,77.75,0.06,37.86,-112.83
Iron,77.81,0.01,37.86,-112.83
Iron,77.81,0.06,37.86,-112.83
Iron,77.82,0.02,37.86,-112.83
Iron,77.84,0.02,37.86,-112.83
Iron,77.86,0.04,37.86,-112.83
Iron,77.88,0.06,37.86,-112.83
Iron,77.90,0.14,37.86,-112.83
Iron,77.93,0.05,37.86,-112.83
Iron,77.98,0.07,37.86,-112.82
Iron,78.04,0.05,37.86,-112.83
Iron,78.05,0.03,37.86,-112.82
Iron,78.08,0.04,37.86,-112.82
Iron,78.09,0.03,37.86,-112.83
Iron,78.12,0.02,37.86,-112.82
Iron,78.12,0.03,37.86,-112.82
Iron,78.13,0.04,37.86,-112.82
Iron,78.15,0.04,37.86,-112.82
Iron,78.17,0.04,37.86,-112.82
Iron,78.20,0.10,37.86,-112.82
Iron,78.21,0.03,37.86,-112.82
Iron,78.24,0.04,37.86,-112.82
Iron,78.28,0.02,37.86,-112.82
Iron,78.29,0.04,37.86,-112.82
Iron,78.30,0.07,37.86,-112.82
Iron,78.34,0.08,37.86,-112.82
Iron,78.37,0.08,37.87,-112.82
Iron,78.42,0.23,37.87,-112.82
Iron,78.45,0.06,37.87,-112.82
Iron,78.52,0.04,37.87,-112.82
Iron,78.56,0.04,37.87,-112.82
Iron,78.60,0.06,37.87,-112.82
Iron,78.65,0.06,37.87,-112.82
Iron,78.66,0.08,37.87,-112.82
Iron,78.71,0.04,37.87,-112.82
Iron,78.74,0.06,37.87,-112.82
Iron,78.74,0.06,37.87,-112.82
Iron,78.80,0.04,37.87,-112.82
Iron,78.81,0.06,37.87,-112.82
Iron,78.84,0.08,37.87,-112.82
Iron,78.87,0.06,37.87,-112.81
Iron,78.92,0.08,37.87,-112.82
Iron,78.93,0.08,37.87,-112.81
Iron,79.00,0.12,37.87,-112.81
Iron,79.01,0.12,37.87,-112.81
Iron,79.12,0.06,37.87,-112.81
Iron,79.14,0.12,37.87,-112.81
Iron,79.18,0.04,37.87,-112.81
Iron,79.22,0.06,37.87,-112.81
Iron,79.26,0.04,37.88,-112.81
Iron,79.28,0.04,37.87,-112.81
Iron,79.30,0.13,37.88,-112.81
Iron,79.31,0.02,37.88,-112.81
Iron,79.33,0.04,37.88,-112.81
Iron,79.37,0.04,37.88,-112.81
Iron,79.41,0.04,37.88,-112.81
Iron,79.43,0.12,37.88,-112.81
Iron,79.45,0.04,37.88,-112.81
Iron,79.49,0.02,37.88,-112.81
Iron,79.51,0.04,37.88,-112.81
Iron,79.55,0.04,37.88,-112.81
Iron,79.55,0.08,37.88,-112.81
Iron,79.59,0.04,37.88,-112.81
Iron,79.62,0.06,37.88,-112.81
